IDX_STUDENT,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
STUDENT_1736,-1.1933697,-1.28155,0.1570972,-1.3897188,-0.23826814,-1.2980521,-0.39992842,-0.042962402,-0.54318976,0.71253186,0.19008553,-0.18873233,0.8623686,-0.8908328,0.13291873,-1.6021583,0.31569058,-0.09874553,-0.92910826,0.43961915
STUDENT_1345,-0.16332388,-1.096402,-4.2513013e-05,-1.059196,0.19516513,-1.5582412,-0.753513,0.76661533,0.26043382,1.6202137,-0.66603744,-0.82304955,0.6064345,-0.13471742,0.739455,1.1147289,-1.5601225,0.17499967,0.8621679,0.24618863
STUDENT_421,0.21488686,-0.4523703,-0.39585596,-0.07987825,-0.34393552,-1.1299776,-0.5997555,-0.4054036,-0.21029654,0.9067796,-0.15435174,-0.1412226,0.14772154,-0.37965828,-0.28477663,0.55211407,0.13597557,-0.3439185,0.2927476,0.27534446
STUDENT_1686,-1.2808162,-0.49866456,0.59486675,-0.6082547,-0.5572924,-0.87249655,0.33874902,-0.03480932,0.23722763,0.46066135,-1.1151165,0.2049749,0.3929595,-0.63079846,-0.25081348,0.09742703,-0.003914943,-0.16819058,-0.17299771,0.4877396
STUDENT_630,-0.42909423,-0.63450754,0.32602292,-0.18064635,0.33818257,-0.3837539,0.7769004,-0.30182675,-0.52771634,-0.04128399,-0.35553157,0.36219656,0.27575144,-0.9692645,-0.025346017,0.37110245,-0.47849712,-0.30748552,-0.01950277,0.25585595
STUDENT_1266,-0.58045983,-1.2643394,0.9732338,0.40745655,-0.18421088,-1.1068491,0.60476685,-0.1328367,-0.22876726,-0.56818646,-0.24229205,0.11277044,0.17470235,-0.9079876,-0.26468956,0.8939485,-0.596745,-0.040843315,-0.0240864,1.0218868
STUDENT_988,1.2454293,1.1311988,-0.4188195,0.1416823,-0.105719954,0.40419114,1.1262022,0.18761346,-0.49416453,-0.5417265,0.68953395,-1.6078489,-0.98197085,0.69056153,-0.71185786,1.1727438,-0.013289241,-0.1041685,0.53936476,-0.1065977
STUDENT_485,1.2589363,-1.0855207,-0.59551865,0.80482924,-0.42916527,-1.1392232,-0.4671851,-1.171865,0.2804998,0.061128557,-0.06406363,0.07254867,0.8958015,-0.376896,0.5964391,0.6822472,0.6927015,-0.0012536275,0.73166674,0.773709
STUDENT_559,-0.26472262,-0.33474123,0.349221,-0.5791168,1.0639739,-0.86513793,0.06006623,0.28315997,-2.2589831,-0.6538593,0.7963774,-0.015964273,0.34061489,-1.1500883,-2.524927,0.5683405,1.000811,0.20812598,-0.41548735,-0.7950828
STUDENT_918,0.09040411,-0.95501375,0.35818952,0.19299598,0.32311893,-0.4253945,-0.24200505,-0.63212883,-0.29518119,-0.75195295,0.6375852,0.4643309,0.5565617,-0.6061124,-0.015912121,-0.08231076,0.14589873,-0.37262684,-0.32962555,0.1894484
STUDENT_707,1.9353164,0.074471556,-1.2683631,-0.474437,1.1499069,-1.6895962,-1.843122,0.514649,-1.3287151,1.2457998,-1.4175496,-2.8646963,0.89827675,-0.1580198,-2.062809,1.8666469,1.5393853,-1.1621859,1.024867,0.40939435
STUDENT_132,-0.012535166,0.6081884,1.4156169,-0.7864626,0.081768855,-0.46016398,0.2860419,-1.4520775,-0.21398337,0.67955226,0.9700971,0.3711381,-0.73866343,-0.81898093,-1.1325619,1.063384,0.48293105,-0.11569541,0.420836,-0.79637235
STUDENT_373,-0.2583649,-0.03206335,0.047790833,-0.66313773,-0.061516616,-0.049662523,0.33746,-0.26271132,-0.45604876,0.80554444,-0.47237727,-0.79131615,0.39961386,-0.39475453,-0.5390353,-0.12695684,0.6763634,-0.77268857,-0.21819375,-0.15788276
STUDENT_1634,1.1907539,-1.542017,-0.2506104,1.2735289,0.54527587,0.34911662,0.5858085,-0.7841795,-0.10211874,0.2118539,0.34791192,-0.10957007,0.6888503,0.29848653,0.09506016,0.4388953,0.5747665,1.1855,0.08592189,-1.202714
STUDENT_417,0.09036167,0.7696858,-0.21198782,-1.3638368,-0.49976498,-0.7171515,-1.4208419,-0.9298483,0.5394851,-0.4484436,0.6066251,0.39576504,-0.17284442,1.0513017,-0.8433405,0.501628,-0.30564022,-0.5779914,-0.65929556,0.68794817
STUDENT_1326,-0.560837,-0.9571559,0.46809703,-0.8666749,0.26878178,-0.41648203,-0.4574141,0.18212026,-0.06598984,1.3989115,-0.6254691,-1.0225568,0.59912056,0.6859727,-0.75537896,0.6890411,-0.5096161,-0.6213296,-0.55403364,-0.3193638
STUDENT_969,-0.38289598,-0.24773543,0.40248537,-0.03224198,-0.14536542,-0.46539032,0.77029324,-0.18318668,-0.5454458,0.4058764,-0.036362983,-0.16816555,0.07529387,-0.32241714,-1.0643135,0.11560232,0.2809751,0.06809792,-0.73951936,0.4881398
STUDENT_741,0.3674603,-0.8861543,-0.122849435,0.06441351,0.51669836,-0.22997999,0.43347725,-0.45894164,-0.5280373,-0.32793498,0.6325779,0.18300475,0.30678558,-0.89715135,0.63404816,-0.33875927,0.13921311,0.124675944,0.3442934,-0.28917724
STUDENT_41,0.90049714,1.104019,0.7908995,-1.8610555,0.5453731,-0.42417085,0.32742426,0.13281567,0.72072244,0.21264085,0.016361676,-0.5843868,0.20708176,0.046092797,0.4904685,0.21745326,-0.73191774,0.28244618,-0.08750304,1.6863186
STUDENT_443,1.1516042,0.31368566,0.29395002,-0.69352037,0.17997855,-0.33730835,-1.1603285,-0.6972683,0.6644582,-0.6508826,1.468105,-0.13735504,-0.21800767,1.9964509,-0.8845961,1.3243979,-1.0215075,0.32700005,-0.6641367,0.6869967
STUDENT_439,-0.3795651,-1.0269394,0.46277314,-0.048115116,-0.15037973,-0.7132585,-0.35475102,0.5968804,-0.3994652,-0.23177369,0.28555346,-0.7568614,-0.10531619,-0.39316726,0.4557012,0.74358904,-1.0236994,-0.6727511,0.54524416,0.3713
STUDENT_1734,-0.47132015,0.11055475,0.48361695,-0.6290308,-0.26068816,-0.48684275,0.0733477,-0.73661596,0.13302572,0.9332196,-0.5272025,0.46936265,0.21278031,-0.7200079,-0.47586632,0.037346534,0.64247304,0.043291546,0.018632513,-0.15045832
