IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,ESTADO_CIVIL,ESTRATO,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN
STUDENT_1093,2713.3918,-0.22792853,7.0809035,8.301378,0.20262903,2.110698,0.17232181,0.8326469,2.0153673,2.1930542,1.6000301,262.98148,54.03303,51.954967,58.356815,52.048157,49.680763
STUDENT_628,2131.741,-0.5440296,6.426206,8.822958,0.088119455,2.2695115,0.20441104,1.214891,2.3085763,2.2123184,2.570138,290.44495,58.87215,56.340343,62.10129,58.313828,56.813744
STUDENT_1267,2130.6492,-0.4000782,6.4819045,9.862276,-0.50882727,2.552951,0.7319684,0.6655746,2.860319,2.6466675,2.6267786,305.77487,62.690273,59.549473,64.34922,61.03578,60.58472
STUDENT_288,2716.2036,-1.8245167,7.9983573,6.2255955,-1.9147263,0.6321062,0.69388247,1.4114394,1.6583191,1.4638748,5.3098383,171.95715,37.310963,38.015278,41.467793,27.95801,29.278889
STUDENT_437,2711.2964,-0.241753,7.093515,8.255068,0.23657984,2.0402482,0.21518375,0.82627636,1.9069496,2.293686,1.6711055,262.66113,53.990337,51.880077,58.269962,51.909225,49.62229
STUDENT_806,2132.3152,-0.5964283,6.0028853,7.1700573,0.34222406,1.981151,0.037739288,1.0522819,1.5643479,2.0455742,1.8550197,248.43887,50.428867,48.644905,54.2232,49.738808,47.84625
STUDENT_553,2711.743,-0.26799813,7.011785,8.221354,0.07454676,1.9220995,-0.045634735,0.7693992,2.0025842,2.1980057,1.6632167,251.70604,51.8595,49.889668,56.249866,49.714508,47.132404
STUDENT_1063,2713.5168,-0.23738898,7.1429152,8.336664,0.083839364,1.9206346,0.057941925,0.7484794,2.1038835,2.1749115,1.7199489,261.12802,53.65005,51.561924,58.087276,51.752182,49.215775
STUDENT_1740,2712.077,-0.056999587,6.992563,7.376589,0.06537623,1.7778887,0.2530713,0.8888832,1.4084069,2.0754242,1.834222,221.98499,46.45837,45.09565,50.191532,42.567078,40.990387
STUDENT_1638,2709.217,-0.3764576,7.140928,8.335245,0.14263147,1.9701647,0.22395755,0.7550102,1.9451119,2.3514023,1.773492,269.2711,55.287563,53.05418,59.702343,53.376617,50.996468
STUDENT_1252,2711.4749,-0.22896613,7.111879,8.29233,0.16086572,2.0003312,0.15417911,0.80000836,2.0046327,2.2342224,1.6796046,261.98846,53.850964,51.72355,58.181797,51.842224,49.4443
STUDENT_1389,2711.8982,-0.036583327,7.026117,7.286188,-0.10347753,1.6771349,0.33374453,0.9084831,1.3336731,2.0221481,1.9892818,216.14716,45.388325,44.165405,49.032536,40.987045,39.758015
STUDENT_778,2712.0325,-0.27989998,7.1602874,8.448801,0.32501978,2.2335923,0.32935,0.8792625,2.0015543,2.2568054,1.6743098,276.8936,56.726994,54.528996,60.9789,54.903435,52.72554
STUDENT_206,2132.765,-0.5131763,5.912008,7.031721,0.19924921,1.8103517,-0.001826751,0.85868603,1.6492554,1.9315033,1.733575,237.43796,48.315365,46.598564,52.091442,47.50479,45.495678
STUDENT_851,2131.1501,-0.49880257,6.0407577,7.021597,0.17950433,1.695659,-0.05038022,0.88340145,1.6449143,2.067093,1.9151546,239.97614,48.83845,47.02133,52.6505,48.028328,45.990154
STUDENT_1370,2711.598,-0.07271614,7.0488906,7.2193623,-0.17891699,1.6052355,0.4002881,0.9301353,1.2005402,2.0749664,2.08706,213.23083,44.857426,43.702824,48.467403,40.17041,39.13346
STUDENT_1358,2711.675,-0.2354969,6.9776053,8.140581,0.16995996,1.9641222,-0.014033782,0.8030296,1.9684235,2.2057571,1.6404201,249.7031,51.477726,49.572662,55.826374,49.171875,46.76594
STUDENT_1665,2710.4802,-0.25725594,6.8633704,8.091494,0.26464075,2.066478,0.07066776,0.86084515,1.8939644,2.1714172,1.5369045,247.79283,51.13795,49.2531,55.375507,48.674225,46.40986
STUDENT_84,2132.3425,-0.68560064,6.164659,7.4968624,0.35625452,2.0176957,-0.06798886,1.2417388,1.6377121,2.1683884,2.1890497,262.26355,53.007908,51.206524,57.01916,52.65796,50.690243
STUDENT_1603,2711.3586,-0.11992683,6.9668746,7.316622,0.042915292,1.816295,0.34163332,0.91612774,1.238382,2.1281357,1.843011,219.87047,46.071125,44.79892,49.769695,41.948006,40.576233
STUDENT_1736,2711.4124,0.017493822,7.1191,7.290308,-0.26702124,1.4101061,0.17088749,0.8475929,1.4660431,2.025322,2.1919336,214.55983,45.061275,43.95793,48.81278,40.644737,39.324787
STUDENT_1345,2712.2717,-0.4903492,7.1791778,7.0002155,-0.6366196,1.5042833,0.550755,1.018537,1.3548104,1.8446808,2.7989588,202.25311,42.855785,42.156796,46.540684,36.89708,36.545258
STUDENT_421,2710.0735,-0.2689747,6.9513946,8.12224,0.14273828,1.9159197,0.0064587714,0.8063026,1.9559838,2.1856308,1.6384975,247.80869,51.155804,49.190388,55.44499,48.775307,46.371548
STUDENT_1686,2711.5642,-0.04988899,7.0156264,7.224489,-0.15193945,1.6745867,0.41608095,0.9342781,1.228254,2.0358963,2.030221,213.38988,44.892727,43.717873,48.459354,40.207977,39.176968
STUDENT_630,2132.2861,-0.49681893,6.0331397,7.0605793,0.20754236,1.7846941,-0.009471404,0.9273544,1.6549355,2.0104294,1.8543941,241.21597,49.077152,47.22725,52.83785,48.302788,46.27711
STUDENT_1266,2129.621,-0.39669076,5.8608146,6.7735806,0.24786371,1.7464937,0.11259891,0.8341842,1.5157753,2.0452118,1.6501247,230.46902,47.081783,45.321102,50.663326,45.915665,44.06268
STUDENT_988,2712.678,-0.56096685,7.481157,8.90719,0.42903894,2.4599411,0.21526004,1.2434745,1.9657303,2.475212,2.111642,304.0709,61.92213,59.555645,66.465775,60.662567,58.41414
