IDX_STUDENT,Reconstruction error
STUDENT_1834,4.474876
STUDENT_43,18.357561
STUDENT_1259,13.58918
STUDENT_190,1.5430365
STUDENT_228,5.313825
STUDENT_641,4.647491
STUDENT_1100,23.892855
STUDENT_1752,19.272682
STUDENT_116,2.1329925
STUDENT_362,2.4821692
STUDENT_257,4.3113365
STUDENT_1223,8.10035
STUDENT_1618,7.506435
STUDENT_1518,9.118579
STUDENT_185,3.5128746
STUDENT_1487,33.653004
STUDENT_8,36.61102
STUDENT_25,28.641665
STUDENT_29,14.529807
STUDENT_32,5.797491
STUDENT_34,14.140505
STUDENT_42,5.692551
STUDENT_82,8.6466465
STUDENT_89,4.474268
STUDENT_90,13.520935
STUDENT_99,17.228254
STUDENT_195,12.298387
STUDENT_300,17.379473
STUDENT_318,10.3070345
STUDENT_321,8.22594
STUDENT_322,8.498411
STUDENT_332,6.8929586
STUDENT_556,3.9375625
STUDENT_575,4.3328786
STUDENT_589,8.565112
STUDENT_590,4.8796587
STUDENT_591,87.12225
STUDENT_593,4.16282
STUDENT_600,9.1505165
STUDENT_601,10.360122
STUDENT_602,6.941829
STUDENT_651,18.97638
STUDENT_791,5.9392557
STUDENT_813,11.592114
STUDENT_814,9.09863
STUDENT_815,6.117063
STUDENT_818,4.3921485
STUDENT_826,7.18339
STUDENT_827,4.333305
STUDENT_866,4.242283
STUDENT_869,8.509213
STUDENT_872,3.147852
STUDENT_886,19.283112
STUDENT_895,2.4203029
STUDENT_898,16.350698
STUDENT_900,8.300091
STUDENT_901,5.2605658
STUDENT_903,14.727236
STUDENT_904,4.1439714
STUDENT_909,7.110364
STUDENT_910,2.3141422
STUDENT_912,36.904816
STUDENT_913,3.1263008
STUDENT_914,6.2630653
STUDENT_915,3.290756
STUDENT_921,17.50046
STUDENT_935,7.1224008
STUDENT_958,22.518387
STUDENT_979,5.704668
STUDENT_982,14.030683
STUDENT_983,5.6029215
STUDENT_992,3.4345036
STUDENT_993,17.28921
STUDENT_1013,13.511934
STUDENT_1015,9.526334
STUDENT_1017,20.545942
STUDENT_1022,7.632324
STUDENT_1023,25.525574
STUDENT_1024,8.129337
STUDENT_1026,3.7767909
STUDENT_1027,14.430375
STUDENT_1028,7.7460947
STUDENT_1029,8.991566
STUDENT_1030,14.397167
STUDENT_1032,2.878084
STUDENT_1033,28.15667
STUDENT_1034,4.5733075
STUDENT_1035,6.6923695
STUDENT_1036,14.479005
STUDENT_1037,13.20119
STUDENT_1041,4.6943107
STUDENT_1044,22.685734
STUDENT_1045,10.192332
STUDENT_1074,11.978723
STUDENT_1075,4.421876
STUDENT_1076,8.122505
STUDENT_1077,6.867163
STUDENT_1078,9.3158
STUDENT_1081,9.761947
STUDENT_1083,14.527901
STUDENT_1084,13.002527
STUDENT_1085,12.683525
STUDENT_1107,11.099342
STUDENT_1111,9.265331
STUDENT_1112,14.736891
STUDENT_1117,38.08424
STUDENT_1120,26.057789
STUDENT_1122,6.11897
STUDENT_1123,8.532187
STUDENT_1124,10.740618
STUDENT_1125,24.793695
STUDENT_1127,10.511954
STUDENT_1137,23.38074
STUDENT_1140,16.333946
STUDENT_1142,15.991624
STUDENT_1144,17.595098
STUDENT_1145,4.243832
STUDENT_1151,12.469648
STUDENT_1154,8.9348
STUDENT_1155,12.955021
STUDENT_1158,14.952128
STUDENT_1159,8.825411
STUDENT_1164,5.806098
STUDENT_1166,9.084404
STUDENT_1170,3.7456203
STUDENT_1174,12.942177
STUDENT_1177,11.674522
STUDENT_1181,8.116655
STUDENT_1182,6.749764
STUDENT_1183,4.9857335
STUDENT_1185,7.931022
STUDENT_1187,19.793116
STUDENT_1188,19.273794
STUDENT_1189,26.235847
STUDENT_1198,10.165076
STUDENT_1201,11.333396
STUDENT_1202,7.1765404
STUDENT_1205,6.289945
STUDENT_1206,84.674576
STUDENT_1207,10.231178
STUDENT_1209,26.199162
STUDENT_1212,5.4334383
STUDENT_1213,18.205854
STUDENT_1321,2.636496
STUDENT_1349,6.9769583
STUDENT_1362,4.06574
STUDENT_1363,6.289083
STUDENT_1383,7.97884
STUDENT_1390,18.117664
STUDENT_1395,9.610656
STUDENT_1407,10.556568
STUDENT_1411,11.550079
STUDENT_1414,4.6963844
STUDENT_1415,8.482788
STUDENT_1431,6.6585126
STUDENT_1433,7.700933
STUDENT_1434,3.9508555
STUDENT_1442,5.7113404
STUDENT_1451,17.631718
STUDENT_1463,18.353535
STUDENT_1467,9.610524
STUDENT_1485,7.938814
STUDENT_1488,4.114252
STUDENT_1494,10.642249
STUDENT_1499,19.156502
STUDENT_1536,25.223078
STUDENT_1537,10.327116
STUDENT_1553,14.256573
STUDENT_1561,13.690257
STUDENT_1563,11.523055
STUDENT_1565,11.4451
STUDENT_1566,5.4635825
STUDENT_1589,39.751263
STUDENT_1594,9.685745
STUDENT_1595,19.192781
STUDENT_1598,11.220864
STUDENT_1620,6.372036
STUDENT_1625,23.117384
STUDENT_1628,11.323913
STUDENT_1640,5.9302096
STUDENT_1643,20.826357
STUDENT_1648,6.165305
STUDENT_1746,5.6903887
STUDENT_1750,12.796727
STUDENT_1773,8.769709
STUDENT_1873,17.096851
