IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,ESTADO_CIVIL,ESTRATO,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN
STUDENT_1093,2726.1472,2.6093676,6.7533464,8.163244,0.28324795,3.0847917,0.51941943,1.8991128,2.958278,2.2083216,2.4597397,265.8456,53.34143,54.049484,55.5107,52.15124,49.17834
STUDENT_628,2148.121,2.4014819,4.359975,10.40943,0.93490505,1.8571916,0.6053226,0.8813821,2.8624833,2.474618,2.2453232,292.73495,60.842575,58.638214,58.400837,58.186413,58.130505
STUDENT_1267,2145.7493,1.9630665,3.6828814,11.890722,1.4636831,1.9461198,-0.06590775,-1.4264792,2.9093583,1.4774712,1.6395491,303.866,63.6158,61.717926,60.303272,60.732418,61.578487
STUDENT_288,2745.4783,2.621071,5.881154,5.078558,-0.66035557,-2.6053786,0.38580582,-4.000805,1.2223771,0.574746,-1.7228471,182.67813,38.430984,44.52809,34.511402,33.3233,27.996075
STUDENT_437,2724.5554,2.7934344,6.55956,8.205252,-0.080933556,3.186995,0.1806514,1.6746713,2.917598,1.6299065,2.1214523,262.79996,52.361725,53.755722,54.71715,51.381626,48.5751
STUDENT_806,2143.5427,2.4064715,5.653035,7.377142,0.3682089,2.5233598,0.56191516,2.2884254,2.5887406,3.135354,2.4426804,245.05444,49.90834,48.983932,50.23966,48.19914,46.78413
STUDENT_553,2727.769,2.5406573,6.345296,7.943472,0.3247671,3.0152574,0.42383072,1.4446298,2.888057,2.0886774,2.5786667,258.85608,52.419235,53.018723,54.21172,50.539646,47.57896
STUDENT_1063,2731.3054,2.2970202,6.8577776,7.994047,0.58856106,2.8972764,0.8249309,1.8920938,2.9875748,2.5734339,2.8350143,264.96277,53.597702,53.714905,55.55953,52.038414,48.9575
STUDENT_1740,2725.7122,1.7577137,5.0781755,6.607794,0.3858633,1.460753,1.0020626,0.9472543,2.330806,1.3040856,1.959648,221.56276,45.947754,47.153687,47.13872,42.561527,39.13032
STUDENT_1638,2727.7756,2.6783373,6.4411516,8.029943,-0.092148766,3.0529618,0.19418594,1.6954995,2.79449,2.057046,2.3727646,264.21472,53.096878,54.14389,55.004475,51.469154,48.8289
STUDENT_1252,2727.422,2.5842822,6.625325,8.098936,0.20609953,3.0594773,0.41662857,1.7292978,2.922969,2.0316553,2.4284592,263.23047,52.845596,53.686752,54.97002,51.514626,48.62161
STUDENT_1389,2728.3704,1.5752186,4.8545427,6.422468,0.38644314,1.0547471,1.1224277,0.6132089,2.2977555,1.23565,1.5486678,215.73425,44.95578,46.5513,45.65035,41.2897,37.763836
STUDENT_778,2722.0652,2.525719,7.1907854,8.334936,0.18643095,3.0098405,0.63718677,2.443821,2.9525712,2.9070063,2.575798,276.58966,55.413223,55.8826,57.57137,54.491398,51.574596
STUDENT_206,2145.7185,2.0222247,5.849599,7.032629,0.4919119,2.4705033,0.8840778,2.2943459,2.5492508,3.2579432,2.5707626,237.42249,48.40004,47.34288,49.04836,46.800217,45.022076
STUDENT_851,2149.9407,2.0766528,5.4640093,7.1250896,0.26629543,2.4286256,0.5290096,2.1636848,2.4442704,3.2626429,2.4784164,239.3964,48.96292,48.049286,49.18253,46.93659,45.381298
STUDENT_1370,2725.913,1.578072,4.9896746,6.538786,0.18797208,0.6020951,0.8578098,0.09088527,2.150203,0.96442497,0.7647018,211.02423,43.807312,46.17334,44.00011,40.172855,36.618267
STUDENT_1358,2731.2305,2.4914477,6.1525774,7.7858334,0.25010586,2.84442,0.40029785,1.3499337,2.764827,1.6698388,2.4843369,250.88736,50.834305,51.662613,52.676594,48.7711,45.74336
STUDENT_1665,2723.5752,2.6092913,6.1787004,7.850027,0.09568693,2.867888,0.30989334,1.3839151,2.7618363,1.2953118,2.2108078,248.89432,50.071243,51.27408,52.187885,48.429157,45.367123
STUDENT_84,2143.68,2.758095,5.439168,7.903967,0.5575552,2.5390306,0.42365524,2.3233223,2.915828,3.3267603,2.6298752,260.4306,53.31137,51.75879,52.91544,51.312145,50.38174
STUDENT_1603,2723.108,1.7394184,4.913289,6.420889,0.1454611,0.83813334,0.8992183,0.41846097,2.1373856,0.9453515,0.9931564,212.86531,44.105667,46.336,44.57732,40.503384,37.123394
STUDENT_1736,2740.0393,1.2196735,4.7269487,6.336523,0.8874655,1.1244187,1.4038761,0.7221414,2.3536026,2.0935602,2.5086899,219.92383,46.687546,47.011,47.052723,42.1822,38.541454
STUDENT_1345,2725.8835,1.7191242,5.763814,6.445738,0.1951132,-0.08603046,1.1441982,-0.33616245,2.0105546,0.87671745,0.22597495,204.86292,42.380585,45.437317,42.282246,39.08077,34.841717
STUDENT_421,2726.9297,2.5506365,6.1232195,7.8349056,0.09577848,2.877501,0.24868271,1.2722818,2.7574418,1.4804772,2.3373642,250.05415,50.51198,51.6073,52.436054,48.59676,45.63209
STUDENT_1686,2727.6287,1.496117,5.1861467,6.4913464,0.33730984,0.48747113,1.0540874,0.18002711,2.1351273,1.1010064,0.8402023,210.53145,43.775375,45.93727,43.999928,40.17584,36.45164
STUDENT_630,2144.7585,2.3458025,5.5357256,7.4028683,0.2136984,2.597983,0.40048477,2.1113777,2.5900528,3.0099115,2.3222885,243.07901,49.4413,48.73169,49.80788,47.78558,46.33079
