IDX_STUDENT,COD_PROGRAMA,JORNADA,DURACION,PERIODO_INGRESO,ESTADO_CIVIL,ESTRATO,CONDICION_EXCEPCION,TIPO_COLEGIO,RANGO_INGRESOS,RANGO_GASTOS,TIPO_VIVIENDA,PUNTAJE_ICFES,PCN,PLC,PMA,PSC,PIN
STUDENT_851,-0.98063433,0.016408905,0.05578288,0.11542949,0.0010248516,-1.0462707,-0.03663381,-0.020600088,-0.99344194,-1.0008581,0.0038054772,-0.46993306,-0.82094955,-0.3421867,0.39508525,-0.5885753,-0.7137074
STUDENT_1370,0.047837727,0.042458314,-0.007251921,-0.3311875,-0.029328957,1.0213687,0.038056117,-0.0115182465,0.026712596,0.04985556,-0.0070329495,-1.0137298,-0.59049416,-1.2756666,-0.33549482,-1.2503036,-0.6941992
STUDENT_1358,0.041391447,0.96275806,0.9976761,0.025443971,0.056265116,-1.0872183,0.035501968,0.005195492,0.0017494112,0.022596762,-0.98400587,-0.08597301,0.19162595,-0.19397803,0.3955877,-0.039687295,-0.8722187
STUDENT_1665,0.011567654,0.9082583,0.99559736,-0.14953111,0.040007547,1.0280038,0.031047385,1.0448264,0.0052051432,-0.0036545405,-0.060055595,-0.19172217,-0.013971023,-0.024264485,-0.13858536,-0.50348526,-0.043851543
STUDENT_84,-1.0200506,-0.045872856,0.005754155,-0.4870761,0.021001853,0.034918647,0.0074313465,1.0309391,-0.010593824,-0.027996719,-0.028407227,0.15242867,-0.6634172,0.61769164,-0.22834674,0.31548047,0.5643849
STUDENT_1603,0.049914062,0.031260815,-0.01049504,-0.879054,0.0116157085,-0.044240866,0.0019013989,1.0753846,0.99988693,0.96120113,-0.93443614,-1.0178226,-0.49992022,-1.7653176,-0.6355165,-1.377738,0.19956958
STUDENT_1736,-0.01762708,-0.024455559,-0.0143550215,-0.29811633,0.014559299,-1.0622525,-0.016019542,-0.07745736,-0.08771838,-0.1225082,-1.165953,-1.00012,-0.9540703,-0.26150805,0.030562855,-0.28706568,-2.6203856
STUDENT_1345,0.026043447,1.0073977,1.04839,-0.10458325,-0.023471847,0.9391599,0.04808135,0.9244589,1.0618696,1.0782977,-0.084672675,-1.2868631,-0.6339631,-1.4073933,-0.7547612,-1.0552813,-1.1745304
STUDENT_421,0.014012361,-0.03732315,-0.022031043,0.2576273,-0.017090753,0.04726013,0.02857894,0.9589323,0.96279544,0.9836176,-0.035708886,-0.22406802,0.21168418,-0.7724401,0.42200747,-0.3848038,-0.5306457
STUDENT_1686,-0.03043679,0.057886135,0.0063474895,-0.02015461,0.024996147,-1.0168616,-0.00703897,-0.019019179,-0.029346287,-0.04928747,-1.019285,-1.1015049,-0.8341559,-1.2834401,-0.7714041,-0.91305375,-0.6202096
STUDENT_630,-1.0029899,0.008198734,-0.0029263971,0.76760226,-0.03757842,-0.025948942,-0.0030092043,-0.050151497,-0.04345092,-0.04938537,-1.0584934,-0.37520882,-0.24333432,-0.74979717,-0.29505312,-0.17272508,-0.16863234
STUDENT_1266,-0.971264,0.010230508,0.09257391,0.97185177,0.10219218,-0.04701588,0.024468984,-0.016134001,-0.04263112,-0.09429018,-1.0191983,-0.79459673,-0.7224388,-0.60475284,0.17401567,-1.9436729,0.0336374
