IDX_STUDENT,Reconstruction error
STUDENT_32,55.12155
STUDENT_34,68.0931
STUDENT_42,63.16972
STUDENT_82,63.22201
STUDENT_89,37.00388
STUDENT_90,38.213505
STUDENT_99,96.94733
STUDENT_195,62.69978
STUDENT_300,76.15285
STUDENT_318,36.84738
STUDENT_321,38.19988
STUDENT_322,35.54431
STUDENT_332,43.393932
STUDENT_556,53.196045
STUDENT_575,50.29891
STUDENT_589,55.809895
STUDENT_590,66.56892
STUDENT_591,245.88005
STUDENT_593,55.107563
STUDENT_600,64.83566
STUDENT_601,58.139984
STUDENT_602,52.368908
STUDENT_651,75.88166
STUDENT_791,58.188454
STUDENT_813,54.036186
STUDENT_814,52.85868
STUDENT_815,60.83255
STUDENT_818,52.954956
STUDENT_826,52.054337
STUDENT_827,53.887028
STUDENT_866,55.980415
STUDENT_869,62.885017
STUDENT_872,58.105217
STUDENT_886,84.613976
STUDENT_895,52.853256
STUDENT_898,72.44016
STUDENT_900,58.556286
STUDENT_901,58.11788
STUDENT_903,56.365704
STUDENT_904,53.50103
STUDENT_909,67.44068
STUDENT_910,58.779144
STUDENT_912,102.93334
STUDENT_913,57.093353
STUDENT_914,52.687103
STUDENT_915,58.823246
STUDENT_921,62.194603
STUDENT_935,53.30007
STUDENT_958,71.526344
STUDENT_979,60.234833
STUDENT_982,48.029938
STUDENT_983,62.606647
STUDENT_992,58.85386
STUDENT_993,62.283318
STUDENT_1013,76.64862
STUDENT_1015,36.80702
STUDENT_1017,58.723495
STUDENT_1022,71.40008
STUDENT_1023,86.641136
STUDENT_1024,61.91745
STUDENT_1026,59.560394
STUDENT_1027,43.688576
STUDENT_1028,56.554245
STUDENT_1029,63.200294
STUDENT_1030,75.340225
STUDENT_1032,50.264828
STUDENT_1033,71.773926
STUDENT_1034,55.776215
STUDENT_1035,58.894386
STUDENT_1036,63.112816
STUDENT_1037,55.168858
STUDENT_1041,59.41707
STUDENT_1044,75.081375
STUDENT_1045,58.80947
STUDENT_1074,62.005386
STUDENT_1075,50.14296
STUDENT_1076,54.392784
STUDENT_1077,61.01962
STUDENT_1078,54.78948
STUDENT_1081,62.530144
STUDENT_1083,58.493244
STUDENT_1084,56.77966
STUDENT_1085,56.373333
STUDENT_1107,69.58693
STUDENT_1111,62.90324
STUDENT_1112,73.66362
STUDENT_1117,90.915504
STUDENT_1120,97.93381
STUDENT_1122,58.373318
STUDENT_1123,60.485596
STUDENT_1124,54.929127
STUDENT_1125,76.220146
STUDENT_1127,63.721077
STUDENT_1137,85.41899
STUDENT_1140,73.22
STUDENT_1142,55.198544
STUDENT_1144,72.84371
STUDENT_1145,63.10914
STUDENT_1151,60.377476
STUDENT_1154,52.520145
STUDENT_1155,48.97338
STUDENT_1158,67.30444
STUDENT_1159,60.940094
STUDENT_1164,59.367546
STUDENT_1166,63.48571
STUDENT_1170,53.186646
STUDENT_1174,58.002544
STUDENT_1177,71.36807
STUDENT_1181,57.6328
STUDENT_1182,62.67046
STUDENT_1183,54.087646
STUDENT_1185,70.86462
STUDENT_1187,73.934235
STUDENT_1188,74.77153
STUDENT_1189,78.072174
STUDENT_1198,60.545353
STUDENT_1201,59.973675
STUDENT_1202,66.30906
STUDENT_1205,55.03844
STUDENT_1206,228.46565
STUDENT_1207,75.456215
STUDENT_1209,66.65173
STUDENT_1212,56.0864
STUDENT_1213,58.90024
STUDENT_1321,54.30074
STUDENT_1349,56.56194
STUDENT_1362,58.209743
STUDENT_1363,55.83545
STUDENT_1383,56.138252
STUDENT_1390,62.791122
STUDENT_1395,51.759525
STUDENT_1407,59.288673
STUDENT_1411,74.607605
STUDENT_1414,53.22286
STUDENT_1415,67.21595
STUDENT_1431,63.680412
STUDENT_1433,61.28084
STUDENT_1434,55.99571
STUDENT_1442,57.753883
STUDENT_1451,72.71563
STUDENT_1463,81.35541
STUDENT_1467,63.17678
STUDENT_1485,66.9391
STUDENT_1488,56.23337
STUDENT_1494,68.0292
STUDENT_1499,78.90681
STUDENT_1536,90.692444
STUDENT_1537,58.979584
STUDENT_1553,55.042885
STUDENT_1561,56.030193
STUDENT_1563,66.84897
STUDENT_1565,55.612556
STUDENT_1566,58.378063
STUDENT_1589,109.3559
STUDENT_1594,54.761856
STUDENT_1595,64.81541
STUDENT_1598,65.112526
STUDENT_1620,55.951595
STUDENT_1625,80.25772
STUDENT_1628,66.55543
STUDENT_1640,54.378887
STUDENT_1643,72.0056
STUDENT_1648,56.966663
STUDENT_1746,60.95232
STUDENT_1750,63.795685
STUDENT_1773,59.32764
STUDENT_1873,64.80382
