IDX_STUDENT,Reconstruction error
STUDENT_347,14.526499
STUDENT_580,8.8516445
STUDENT_824,16.747875
STUDENT_1215,10.958094
STUDENT_761,8.722282
STUDENT_1894,11.603207
STUDENT_849,30.778816
STUDENT_676,15.694406
STUDENT_1495,10.369701
STUDENT_1641,14.006752
STUDENT_1836,10.113717
STUDENT_487,18.025665
STUDENT_558,8.725898
STUDENT_502,7.9781537
STUDENT_854,16.52888
STUDENT_614,22.94625
STUDENT_1305,21.264166
STUDENT_1875,10.511233
STUDENT_599,10.346154
STUDENT_1544,8.755626
STUDENT_272,7.8491406
STUDENT_1885,13.208669
STUDENT_1771,13.914484
STUDENT_1661,20.369438
STUDENT_1064,8.886849
STUDENT_1340,6.4157248
STUDENT_434,15.119184
STUDENT_843,12.715973
STUDENT_713,8.883765
STUDENT_1918,8.246976
STUDENT_1484,20.976772
STUDENT_1531,21.637138
STUDENT_62,30.379965
STUDENT_1825,22.917192
STUDENT_1908,20.30791
STUDENT_715,31.644121
STUDENT_839,12.213256
STUDENT_293,7.710005
STUDENT_255,6.384404
STUDENT_445,12.490585
STUDENT_1917,73.24474
STUDENT_1870,15.393016
STUDENT_94,7.1154447
STUDENT_1927,17.442383
STUDENT_406,7.2495236
STUDENT_87,8.994846
STUDENT_83,5.8583426
STUDENT_506,9.396375
STUDENT_567,16.292759
STUDENT_1104,10.104654
STUDENT_1831,7.813132
STUDENT_586,15.397935
STUDENT_450,16.210497
STUDENT_1684,12.667432
STUDENT_221,10.460938
STUDENT_1627,14.40826
STUDENT_397,8.782154
STUDENT_92,6.0758934
STUDENT_1655,7.466902
STUDENT_1928,10.780016
STUDENT_269,12.859209
STUDENT_1344,16.61341
STUDENT_1693,15.566873
STUDENT_777,28.198868
STUDENT_1493,12.127695
STUDENT_1088,16.056133
STUDENT_1834,8.283247
STUDENT_43,18.2021
STUDENT_1259,23.086563
STUDENT_190,3.5019624
STUDENT_228,9.281039
STUDENT_641,7.9303384
STUDENT_1100,19.250593
STUDENT_1752,29.390318
STUDENT_116,7.9068503
STUDENT_362,5.8590236
STUDENT_257,6.956851
STUDENT_1223,11.930059
STUDENT_1618,13.040187
STUDENT_1518,9.154061
STUDENT_185,9.139196
STUDENT_1487,36.375786
STUDENT_8,52.2931
STUDENT_25,29.038502
STUDENT_29,17.52116
STUDENT_32,7.4158416
STUDENT_34,15.48976
STUDENT_42,9.639008
STUDENT_82,23.266954
STUDENT_89,8.595183
STUDENT_90,12.565346
STUDENT_99,67.103485
STUDENT_195,19.173307
STUDENT_300,31.33656
STUDENT_318,9.889044
STUDENT_321,11.367995
STUDENT_322,10.439787
STUDENT_332,12.787959
STUDENT_556,9.021667
STUDENT_575,9.383457
STUDENT_589,9.139413
STUDENT_590,15.562283
STUDENT_591,88.683044
STUDENT_593,7.9452972
STUDENT_600,13.40004
STUDENT_601,15.671898
STUDENT_602,9.998636
STUDENT_651,18.945723
STUDENT_791,12.749922
STUDENT_813,12.7611475
STUDENT_814,8.378578
STUDENT_815,10.892299
STUDENT_818,9.379401
STUDENT_826,7.897214
STUDENT_827,6.1148996
STUDENT_866,8.363201
STUDENT_869,11.406705
STUDENT_872,8.710979
STUDENT_886,28.23486
STUDENT_895,6.342149
STUDENT_898,23.172321
STUDENT_900,14.164914
STUDENT_901,8.611431
STUDENT_903,15.49679
STUDENT_904,6.4451694
STUDENT_909,14.141493
STUDENT_910,9.769549
STUDENT_912,42.24223
STUDENT_913,9.948265
STUDENT_914,7.3559623
STUDENT_915,13.351814
STUDENT_921,16.028471
STUDENT_935,7.3478365
STUDENT_958,23.881672
STUDENT_979,12.40758
STUDENT_982,14.35456
STUDENT_983,14.536311
STUDENT_992,9.407367
STUDENT_993,15.275586
STUDENT_1013,22.135014
STUDENT_1015,12.341949
STUDENT_1017,15.827256
STUDENT_1022,22.097109
STUDENT_1023,25.559338
STUDENT_1024,10.343248
STUDENT_1026,11.168248
STUDENT_1027,18.461815
STUDENT_1028,9.625444
STUDENT_1029,10.326166
STUDENT_1030,18.021055
STUDENT_1032,6.350923
STUDENT_1033,21.69722
STUDENT_1034,9.815313
STUDENT_1035,11.48575
STUDENT_1036,13.011101
STUDENT_1037,12.267764
STUDENT_1041,11.281852
STUDENT_1044,20.220844
STUDENT_1045,10.419796
STUDENT_1074,13.010977
STUDENT_1075,6.499341
STUDENT_1076,11.734519
STUDENT_1077,14.782842
STUDENT_1078,10.247823
STUDENT_1081,11.209915
STUDENT_1083,14.070932
STUDENT_1084,12.980123
STUDENT_1085,11.273186
STUDENT_1107,17.40003
STUDENT_1111,13.379832
STUDENT_1112,27.921886
STUDENT_1117,41.46221
STUDENT_1120,34.49357
STUDENT_1122,10.623194
STUDENT_1123,12.656094
STUDENT_1124,9.31616
STUDENT_1125,22.44745
STUDENT_1127,16.556046
STUDENT_1137,26.31893
STUDENT_1140,23.053806
STUDENT_1142,15.001093
STUDENT_1144,19.774063
STUDENT_1145,10.766031
STUDENT_1151,14.47368
STUDENT_1154,10.467776
STUDENT_1155,14.135612
STUDENT_1158,13.856146
STUDENT_1159,16.18045
STUDENT_1164,10.507025
STUDENT_1166,12.905255
STUDENT_1170,6.9460335
STUDENT_1174,15.459629
STUDENT_1177,16.70173
STUDENT_1181,8.888524
STUDENT_1182,10.106622
STUDENT_1183,7.9340167
STUDENT_1185,15.948867
STUDENT_1187,31.234884
STUDENT_1188,18.859138
STUDENT_1189,25.979406
STUDENT_1198,13.290355
STUDENT_1201,11.1442995
STUDENT_1202,12.481899
STUDENT_1205,9.637901
STUDENT_1206,82.3642
STUDENT_1207,23.2838
STUDENT_1209,24.341276
STUDENT_1212,8.976709
STUDENT_1213,16.316895
STUDENT_1321,7.2709975
STUDENT_1349,10.405489
STUDENT_1362,11.038516
STUDENT_1363,9.406716
STUDENT_1383,10.732545
STUDENT_1390,25.940748
STUDENT_1395,8.762005
STUDENT_1407,10.747351
STUDENT_1411,20.65675
STUDENT_1414,7.3908677
STUDENT_1415,18.611042
STUDENT_1431,16.736937
STUDENT_1433,16.898342
STUDENT_1434,10.604436
STUDENT_1442,12.021279
STUDENT_1451,27.787905
STUDENT_1463,28.661613
STUDENT_1467,17.96518
STUDENT_1485,21.190084
STUDENT_1488,8.967727
STUDENT_1494,23.037384
STUDENT_1499,26.071745
STUDENT_1536,41.293484
STUDENT_1537,12.550197
STUDENT_1553,13.596015
STUDENT_1561,13.72751
STUDENT_1563,17.470089
STUDENT_1565,10.295067
STUDENT_1566,11.170408
STUDENT_1589,51.404167
STUDENT_1594,14.476306
STUDENT_1595,21.648989
STUDENT_1598,14.137938
STUDENT_1620,10.78845
STUDENT_1625,26.862469
STUDENT_1628,16.476637
STUDENT_1640,6.7851415
STUDENT_1643,20.638447
STUDENT_1648,10.90317
STUDENT_1746,14.148599
STUDENT_1750,17.4787
STUDENT_1773,13.458818
STUDENT_1873,25.6422
